sample_id,file_path,category,subcategory,instrument,tags,duration,sample_rate,source,source_id,license,pitch,dynamic,technique,description
nature_human_speech_2580,data/corpus/nature/human/nature_human_speech_2580.wav,nature,human,speech,speech;clean;read,13.68,22050,LibriSpeech,8297-275156-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2581,data/corpus/nature/human/nature_human_speech_2581.wav,nature,human,speech,speech;clean;read,5.17,22050,LibriSpeech,8297-275156-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2582,data/corpus/nature/human/nature_human_speech_2582.wav,nature,human,speech,speech;clean;read,5.7,22050,LibriSpeech,8297-275156-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2583,data/corpus/nature/human/nature_human_speech_2583.wav,nature,human,speech,speech;clean;read,12.19,22050,LibriSpeech,8297-275156-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8297-275156
nature_human_speech_2584,data/corpus/nature/human/nature_human_speech_2584.wav,nature,human,speech,speech;clean;read,2.09,22050,LibriSpeech,84-121123-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2585,data/corpus/nature/human/nature_human_speech_2585.wav,nature,human,speech,speech;clean;read,3.99,22050,LibriSpeech,84-121123-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2586,data/corpus/nature/human/nature_human_speech_2586.wav,nature,human,speech,speech;clean;read,13.69,22050,LibriSpeech,84-121123-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2587,data/corpus/nature/human/nature_human_speech_2587.wav,nature,human,speech,speech;clean;read,6.8,22050,LibriSpeech,84-121123-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2588,data/corpus/nature/human/nature_human_speech_2588.wav,nature,human,speech,speech;clean;read,4.4,22050,LibriSpeech,84-121123-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2589,data/corpus/nature/human/nature_human_speech_2589.wav,nature,human,speech,speech;clean;read,15.96,22050,LibriSpeech,84-121123-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2590,data/corpus/nature/human/nature_human_speech_2590.wav,nature,human,speech,speech;clean;read,5.62,22050,LibriSpeech,84-121123-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2591,data/corpus/nature/human/nature_human_speech_2591.wav,nature,human,speech,speech;clean;read,2.0,22050,LibriSpeech,84-121123-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2592,data/corpus/nature/human/nature_human_speech_2592.wav,nature,human,speech,speech;clean;read,7.015,22050,LibriSpeech,84-121123-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2593,data/corpus/nature/human/nature_human_speech_2593.wav,nature,human,speech,speech;clean;read,2.695,22050,LibriSpeech,84-121123-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2594,data/corpus/nature/human/nature_human_speech_2594.wav,nature,human,speech,speech;clean;read,7.19,22050,LibriSpeech,84-121123-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2595,data/corpus/nature/human/nature_human_speech_2595.wav,nature,human,speech,speech;clean;read,3.25,22050,LibriSpeech,84-121123-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2596,data/corpus/nature/human/nature_human_speech_2596.wav,nature,human,speech,speech;clean;read,2.56,22050,LibriSpeech,84-121123-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2597,data/corpus/nature/human/nature_human_speech_2597.wav,nature,human,speech,speech;clean;read,2.4,22050,LibriSpeech,84-121123-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2598,data/corpus/nature/human/nature_human_speech_2598.wav,nature,human,speech,speech;clean;read,2.885,22050,LibriSpeech,84-121123-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2599,data/corpus/nature/human/nature_human_speech_2599.wav,nature,human,speech,speech;clean;read,3.035,22050,LibriSpeech,84-121123-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2600,data/corpus/nature/human/nature_human_speech_2600.wav,nature,human,speech,speech;clean;read,8.41,22050,LibriSpeech,84-121123-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2601,data/corpus/nature/human/nature_human_speech_2601.wav,nature,human,speech,speech;clean;read,9.375,22050,LibriSpeech,84-121123-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2602,data/corpus/nature/human/nature_human_speech_2602.wav,nature,human,speech,speech;clean;read,3.55,22050,LibriSpeech,84-121123-0018.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2603,data/corpus/nature/human/nature_human_speech_2603.wav,nature,human,speech,speech;clean;read,2.435,22050,LibriSpeech,84-121123-0019.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2604,data/corpus/nature/human/nature_human_speech_2604.wav,nature,human,speech,speech;clean;read,6.92,22050,LibriSpeech,84-121123-0020.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2605,data/corpus/nature/human/nature_human_speech_2605.wav,nature,human,speech,speech;clean;read,4.815,22050,LibriSpeech,84-121123-0021.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2606,data/corpus/nature/human/nature_human_speech_2606.wav,nature,human,speech,speech;clean;read,2.61,22050,LibriSpeech,84-121123-0022.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2607,data/corpus/nature/human/nature_human_speech_2607.wav,nature,human,speech,speech;clean;read,4.685,22050,LibriSpeech,84-121123-0023.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2608,data/corpus/nature/human/nature_human_speech_2608.wav,nature,human,speech,speech;clean;read,10.38,22050,LibriSpeech,84-121123-0024.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2609,data/corpus/nature/human/nature_human_speech_2609.wav,nature,human,speech,speech;clean;read,6.255,22050,LibriSpeech,84-121123-0025.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2610,data/corpus/nature/human/nature_human_speech_2610.wav,nature,human,speech,speech;clean;read,13.94,22050,LibriSpeech,84-121123-0026.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2611,data/corpus/nature/human/nature_human_speech_2611.wav,nature,human,speech,speech;clean;read,3.07,22050,LibriSpeech,84-121123-0027.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2612,data/corpus/nature/human/nature_human_speech_2612.wav,nature,human,speech,speech;clean;read,4.76,22050,LibriSpeech,84-121123-0028.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121123
nature_human_speech_2613,data/corpus/nature/human/nature_human_speech_2613.wav,nature,human,speech,speech;clean;read,8.435,22050,LibriSpeech,84-121550-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2614,data/corpus/nature/human/nature_human_speech_2614.wav,nature,human,speech,speech;clean;read,7.975,22050,LibriSpeech,84-121550-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2615,data/corpus/nature/human/nature_human_speech_2615.wav,nature,human,speech,speech;clean;read,8.265,22050,LibriSpeech,84-121550-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2616,data/corpus/nature/human/nature_human_speech_2616.wav,nature,human,speech,speech;clean;read,8.16,22050,LibriSpeech,84-121550-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2617,data/corpus/nature/human/nature_human_speech_2617.wav,nature,human,speech,speech;clean;read,7.965,22050,LibriSpeech,84-121550-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2618,data/corpus/nature/human/nature_human_speech_2618.wav,nature,human,speech,speech;clean;read,8.715,22050,LibriSpeech,84-121550-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2619,data/corpus/nature/human/nature_human_speech_2619.wav,nature,human,speech,speech;clean;read,8.83,22050,LibriSpeech,84-121550-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2620,data/corpus/nature/human/nature_human_speech_2620.wav,nature,human,speech,speech;clean;read,9.525,22050,LibriSpeech,84-121550-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2621,data/corpus/nature/human/nature_human_speech_2621.wav,nature,human,speech,speech;clean;read,8.445,22050,LibriSpeech,84-121550-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2622,data/corpus/nature/human/nature_human_speech_2622.wav,nature,human,speech,speech;clean;read,8.615,22050,LibriSpeech,84-121550-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2623,data/corpus/nature/human/nature_human_speech_2623.wav,nature,human,speech,speech;clean;read,8.33,22050,LibriSpeech,84-121550-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2624,data/corpus/nature/human/nature_human_speech_2624.wav,nature,human,speech,speech;clean;read,9.355,22050,LibriSpeech,84-121550-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2625,data/corpus/nature/human/nature_human_speech_2625.wav,nature,human,speech,speech;clean;read,9.24,22050,LibriSpeech,84-121550-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2626,data/corpus/nature/human/nature_human_speech_2626.wav,nature,human,speech,speech;clean;read,19.11,22050,LibriSpeech,84-121550-0013.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2627,data/corpus/nature/human/nature_human_speech_2627.wav,nature,human,speech,speech;clean;read,8.185,22050,LibriSpeech,84-121550-0014.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2628,data/corpus/nature/human/nature_human_speech_2628.wav,nature,human,speech,speech;clean;read,8.155,22050,LibriSpeech,84-121550-0015.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2629,data/corpus/nature/human/nature_human_speech_2629.wav,nature,human,speech,speech;clean;read,8.955,22050,LibriSpeech,84-121550-0016.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2630,data/corpus/nature/human/nature_human_speech_2630.wav,nature,human,speech,speech;clean;read,8.645,22050,LibriSpeech,84-121550-0017.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2631,data/corpus/nature/human/nature_human_speech_2631.wav,nature,human,speech,speech;clean;read,9.46,22050,LibriSpeech,84-121550-0018.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2632,data/corpus/nature/human/nature_human_speech_2632.wav,nature,human,speech,speech;clean;read,9.28,22050,LibriSpeech,84-121550-0019.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2633,data/corpus/nature/human/nature_human_speech_2633.wav,nature,human,speech,speech;clean;read,8.39,22050,LibriSpeech,84-121550-0020.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2634,data/corpus/nature/human/nature_human_speech_2634.wav,nature,human,speech,speech;clean;read,8.71,22050,LibriSpeech,84-121550-0021.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2635,data/corpus/nature/human/nature_human_speech_2635.wav,nature,human,speech,speech;clean;read,7.65,22050,LibriSpeech,84-121550-0022.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2636,data/corpus/nature/human/nature_human_speech_2636.wav,nature,human,speech,speech;clean;read,7.215,22050,LibriSpeech,84-121550-0023.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2637,data/corpus/nature/human/nature_human_speech_2637.wav,nature,human,speech,speech;clean;read,8.63,22050,LibriSpeech,84-121550-0024.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2638,data/corpus/nature/human/nature_human_speech_2638.wav,nature,human,speech,speech;clean;read,9.84,22050,LibriSpeech,84-121550-0025.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2639,data/corpus/nature/human/nature_human_speech_2639.wav,nature,human,speech,speech;clean;read,9.35,22050,LibriSpeech,84-121550-0026.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2640,data/corpus/nature/human/nature_human_speech_2640.wav,nature,human,speech,speech;clean;read,3.995,22050,LibriSpeech,84-121550-0027.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2641,data/corpus/nature/human/nature_human_speech_2641.wav,nature,human,speech,speech;clean;read,7.64,22050,LibriSpeech,84-121550-0028.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2642,data/corpus/nature/human/nature_human_speech_2642.wav,nature,human,speech,speech;clean;read,8.385,22050,LibriSpeech,84-121550-0029.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2643,data/corpus/nature/human/nature_human_speech_2643.wav,nature,human,speech,speech;clean;read,8.925,22050,LibriSpeech,84-121550-0030.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2644,data/corpus/nature/human/nature_human_speech_2644.wav,nature,human,speech,speech;clean;read,8.655,22050,LibriSpeech,84-121550-0031.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2645,data/corpus/nature/human/nature_human_speech_2645.wav,nature,human,speech,speech;clean;read,8.25,22050,LibriSpeech,84-121550-0032.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2646,data/corpus/nature/human/nature_human_speech_2646.wav,nature,human,speech,speech;clean;read,8.02,22050,LibriSpeech,84-121550-0033.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2647,data/corpus/nature/human/nature_human_speech_2647.wav,nature,human,speech,speech;clean;read,8.945,22050,LibriSpeech,84-121550-0034.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2648,data/corpus/nature/human/nature_human_speech_2648.wav,nature,human,speech,speech;clean;read,8.22,22050,LibriSpeech,84-121550-0035.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 84-121550
nature_human_speech_2649,data/corpus/nature/human/nature_human_speech_2649.wav,nature,human,speech,speech;clean;read,14.65,22050,LibriSpeech,8842-302196-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2650,data/corpus/nature/human/nature_human_speech_2650.wav,nature,human,speech,speech;clean;read,9.35,22050,LibriSpeech,8842-302196-0001.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2651,data/corpus/nature/human/nature_human_speech_2651.wav,nature,human,speech,speech;clean;read,6.655,22050,LibriSpeech,8842-302196-0002.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2652,data/corpus/nature/human/nature_human_speech_2652.wav,nature,human,speech,speech;clean;read,8.86,22050,LibriSpeech,8842-302196-0003.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2653,data/corpus/nature/human/nature_human_speech_2653.wav,nature,human,speech,speech;clean;read,5.74,22050,LibriSpeech,8842-302196-0004.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2654,data/corpus/nature/human/nature_human_speech_2654.wav,nature,human,speech,speech;clean;read,23.445,22050,LibriSpeech,8842-302196-0005.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2655,data/corpus/nature/human/nature_human_speech_2655.wav,nature,human,speech,speech;clean;read,5.365,22050,LibriSpeech,8842-302196-0006.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2656,data/corpus/nature/human/nature_human_speech_2656.wav,nature,human,speech,speech;clean;read,6.215,22050,LibriSpeech,8842-302196-0007.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2657,data/corpus/nature/human/nature_human_speech_2657.wav,nature,human,speech,speech;clean;read,5.31,22050,LibriSpeech,8842-302196-0008.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2658,data/corpus/nature/human/nature_human_speech_2658.wav,nature,human,speech,speech;clean;read,7.055,22050,LibriSpeech,8842-302196-0009.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2659,data/corpus/nature/human/nature_human_speech_2659.wav,nature,human,speech,speech;clean;read,8.335,22050,LibriSpeech,8842-302196-0010.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2660,data/corpus/nature/human/nature_human_speech_2660.wav,nature,human,speech,speech;clean;read,3.705,22050,LibriSpeech,8842-302196-0011.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2661,data/corpus/nature/human/nature_human_speech_2661.wav,nature,human,speech,speech;clean;read,5.63,22050,LibriSpeech,8842-302196-0012.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302196
nature_human_speech_2662,data/corpus/nature/human/nature_human_speech_2662.wav,nature,human,speech,speech;clean;read,9.5,22050,LibriSpeech,8842-302201-0000.flac,CC-BY 4.0,,,,clean speech from LibriSpeech 8842-302201
