sample_id,file_path,category,subcategory,instrument,tags,duration,sample_rate,source,source_id,license,pitch,dynamic,technique,description
nature_water_stream_0078,data/corpus/nature/water/nature_water_stream_0078.wav,nature,water,stream,Stream;Chirp_and_tweet;Bird;Wild_animals;Animal;Water;Bird_vocalization_and_bird_call_and_bird_song,8.471,22050,FSD50K,71666.wav,CC-BY,,,,stream from FSD50K (Stream)
nature_water_gurgle_0049,data/corpus/nature/water/nature_water_gurgle_0049.wav,nature,water,gurgle,Trickle_and_dribble;Sink_(filling_or_washing);Gurgling;Pour;Liquid;Domestic_sounds_and_home_sounds;Water,22.281,22050,FSD50K,71731.wav,CC-BY,,,,gurgle from FSD50K (Gurgling)
urban_machine_hammer_0058,data/corpus/urban/machine/urban_machine_hammer_0058.wav,urban,machine,hammer,Hammer;Engine;Tools,13.479,22050,FSD50K,72143.wav,CC-BY,,,,hammer from FSD50K (Hammer)
nature_texture_whoosh_0087,data/corpus/nature/texture/nature_texture_whoosh_0087.wav,nature,texture,whoosh,Whoosh_and_swoosh_and_swish,0.781,22050,FSD50K,72189.wav,CC-BY,,,,whoosh from FSD50K (Whoosh_and_swoosh_and_swish)
nature_texture_whoosh_0088,data/corpus/nature/texture/nature_texture_whoosh_0088.wav,nature,texture,whoosh,Whoosh_and_swoosh_and_swish,0.594,22050,FSD50K,72193.wav,CC-BY,,,,whoosh from FSD50K (Whoosh_and_swoosh_and_swish)
nature_texture_whoosh_0089,data/corpus/nature/texture/nature_texture_whoosh_0089.wav,nature,texture,whoosh,Whoosh_and_swoosh_and_swish;Thump_and_thud,6.55,22050,FSD50K,72208.wav,CC-BY,,,,whoosh from FSD50K (Whoosh_and_swoosh_and_swish)
nature_human_chatter_0201,data/corpus/nature/human/nature_human_chatter_0201.wav,nature,human,chatter,Chatter;Chuckle_and_chortle;Vehicle_horn_and_car_horn_and_honking;Alarm;Car;Motor_vehicle_(road);Vehicle;Human_group_actions;Laughter;Human_voice,3.76,22050,FSD50K,72240.wav,CC-BY,,,,chatter from FSD50K (Chatter)
nature_human_chatter_0202,data/corpus/nature/human/nature_human_chatter_0202.wav,nature,human,chatter,Chatter;Crowd;Human_group_actions,15.829,22050,FSD50K,72433.wav,CC-BY,,,,chatter from FSD50K (Chatter)
nature_animal_insect_0143,data/corpus/nature/animal/nature_animal_insect_0143.wav,nature,animal,insect,Buzz;Alarm;Insect;Wild_animals;Animal,4.999,22050,FSD50K,72558.wav,CC-BY,,,,insect from FSD50K (Buzz)
nature_animal_bird_0298,data/corpus/nature/animal/nature_animal_bird_0298.wav,nature,animal,bird,Chirp_and_tweet;Bird_vocalization_and_bird_call_and_bird_song;Bird;Wild_animals;Animal,29.863,22050,FSD50K,72560.wav,CC-BY,,,,bird from FSD50K (Chirp_and_tweet)
urban_alarm_bell_0055,data/corpus/urban/alarm/urban_alarm_bell_0055.wav,urban,alarm,bell,Bell;Mechanisms,5.272,22050,FSD50K,72571.wav,CC-BY,,,,bell from FSD50K (Bell)
nature_human_applause_0105,data/corpus/nature/human/nature_human_applause_0105.wav,nature,human,applause,Applause;Chatter;Cheering;Clapping;Human_group_actions;Hands,7.307,22050,FSD50K,72577.wav,CC-BY,,,,applause from FSD50K (Applause)
nature_human_applause_0106,data/corpus/nature/human/nature_human_applause_0106.wav,nature,human,applause,Applause;Chatter;Cheering;Clapping;Human_group_actions;Hands,10.01,22050,FSD50K,72578.wav,CC-BY,,,,applause from FSD50K (Applause)
nature_animal_bird_0299,data/corpus/nature/animal/nature_animal_bird_0299.wav,nature,animal,bird,Bird;Wild_animals;Animal,17.011,22050,FSD50K,72718.wav,CC-BY,,,,bird from FSD50K (Bird)
nature_human_applause_0107,data/corpus/nature/human/nature_human_applause_0107.wav,nature,human,applause,Applause;Chatter;Crowd;Cheering;Clapping;Shout;Human_group_actions;Human_voice;Hands,6.582,22050,FSD50K,72836.wav,CC-BY,,,,applause from FSD50K (Applause)
nature_human_chatter_0203,data/corpus/nature/human/nature_human_chatter_0203.wav,nature,human,chatter,Chatter;Crowd;Cheering;Clapping;Laughter;Shout;Human_group_actions;Human_voice;Hands,5.99,22050,FSD50K,72837.wav,CC-BY,,,,chatter from FSD50K (Chatter)
nature_human_applause_0108,data/corpus/nature/human/nature_human_applause_0108.wav,nature,human,applause,Applause;Chatter;Crowd;Cheering;Clapping;Shout;Human_group_actions;Human_voice;Hands,7.535,22050,FSD50K,72838.wav,CC-BY,,,,applause from FSD50K (Applause)
nature_human_applause_0109,data/corpus/nature/human/nature_human_applause_0109.wav,nature,human,applause,Applause;Dishes_and_pots_and_pans;Crowd;Cheering;Clapping;Shout;Human_group_actions;Domestic_sounds_and_home_sounds;Human_voice;Hands,8.638,22050,FSD50K,72840.wav,CC-BY,,,,applause from FSD50K (Applause)
nature_human_laughing_0138,data/corpus/nature/human/nature_human_laughing_0138.wav,nature,human,laughing,Crowd;Laughter;Human_group_actions;Human_voice,2.45,22050,FSD50K,72842.wav,CC-BY,,,,laughing from FSD50K (Laughter)
nature_human_applause_0110,data/corpus/nature/human/nature_human_applause_0110.wav,nature,human,applause,Applause;Chatter;Crowd;Clapping;Laughter;Human_group_actions;Human_voice;Hands,13.793,22050,FSD50K,72843.wav,CC-BY,,,,applause from FSD50K (Applause)
nature_human_applause_0111,data/corpus/nature/human/nature_human_applause_0111.wav,nature,human,applause,Applause;Crowd;Cheering;Clapping;Laughter;Shout;Human_group_actions;Human_voice;Hands,9.903,22050,FSD50K,72844.wav,CC-BY,,,,applause from FSD50K (Applause)
nature_human_applause_0112,data/corpus/nature/human/nature_human_applause_0112.wav,nature,human,applause,Applause;Chatter;Crowd;Cheering;Clapping;Shout;Human_group_actions;Human_voice;Hands,8.173,22050,FSD50K,72846.wav,CC-BY,,,,applause from FSD50K (Applause)
nature_human_yell_0037,data/corpus/nature/human/nature_human_yell_0037.wav,nature,human,yell,Yell;Shout;Human_voice,0.977,22050,FSD50K,72950.wav,CC-BY,,,,yell from FSD50K (Yell)
urban_machine_revving_0075,data/corpus/urban/machine/urban_machine_revving_0075.wav,urban,machine,revving,Accelerating_and_revving_and_vroom;Car;Motor_vehicle_(road);Vehicle;Engine,5.376,22050,FSD50K,73144.wav,CC-BY,,,,revving from FSD50K (Accelerating_and_revving_and_vroom)
urban_impact_crack_0061,data/corpus/urban/impact/urban_impact_crack_0061.wav,urban,impact,crack,Crack;Crackle;Wood;Fire,10.411,22050,FSD50K,73146.wav,CC-BY,,,,crack from FSD50K (Crack)
nature_water_stream_0079,data/corpus/nature/water/nature_water_stream_0079.wav,nature,water,stream,Stream;Water,8.0,22050,FSD50K,73223.wav,CC-BY,,,,stream from FSD50K (Stream)
urban_transport_car_0082,data/corpus/urban/transport/urban_transport_car_0082.wav,urban,transport,car,Car_passing_by;Race_car_and_auto_racing;Car;Motor_vehicle_(road);Vehicle,29.953,22050,FSD50K,73224.wav,CC-BY,,,,car from FSD50K (Motor_vehicle_(road))
nature_human_chatter_0204,data/corpus/nature/human/nature_human_chatter_0204.wav,nature,human,chatter,Chatter;Race_car_and_auto_racing;Accelerating_and_revving_and_vroom;Crow;Human_group_actions;Car;Motor_vehicle_(road);Vehicle;Bird;Wild_animals;Animal;Engine,22.968,22050,FSD50K,73225.wav,CC-BY,,,,chatter from FSD50K (Chatter)
urban_impact_squeak_0191,data/corpus/urban/impact/urban_impact_squeak_0191.wav,urban,impact,squeak,Squeak;Gull_and_seagull;Traffic_noise_and_roadway_noise;Ocean;Boat_and_Water_vehicle;Bird;Wild_animals;Animal;Water;Vehicle;Motor_vehicle_(road),20.062,22050,FSD50K,73257.wav,CC-BY,,,,squeak from FSD50K (Squeak)
nature_weather_rain_0112,data/corpus/nature/weather/nature_weather_rain_0112.wav,nature,weather,rain,Rain;Water,7.988,22050,FSD50K,73260.wav,CC-BY,,,,rain from FSD50K (Rain)
nature_animal_insect_0144,data/corpus/nature/animal/nature_animal_insect_0144.wav,nature,animal,insect,Buzz;Insect;Wild_animals;Animal,15.349,22050,FSD50K,73371.wav,CC-BY,,,,insect from FSD50K (Buzz)
nature_animal_dog_0101,data/corpus/nature/animal/nature_animal_dog_0101.wav,nature,animal,dog,Bark;Chirp_and_tweet;Speech;Human_voice;Dog;Domestic_animals_and_pets;Animal;Bird_vocalization_and_bird_call_and_bird_song;Bird;Wild_animals,2.927,22050,FSD50K,73373.wav,CC-BY,,,,dog from FSD50K (Bark)
nature_water_drip_0061,data/corpus/nature/water/nature_water_drip_0061.wav,nature,water,drip,Drip;Liquid,7.25,22050,FSD50K,73419.wav,CC-BY,,,,drip from FSD50K (Drip)
nature_animal_bird_0300,data/corpus/nature/animal/nature_animal_bird_0300.wav,nature,animal,bird,Gull_and_seagull;Bird;Wild_animals;Animal,3.679,22050,FSD50K,73497.wav,CC-BY,,,,bird from FSD50K (Bird)
music_electronic_instrument_0303,data/corpus/music/electronic/music_electronic_instrument_0303.wav,music,electronic,instrument,Brass_instrument;Musical_instrument;Music,3.862,22050,FSD50K,73587.wav,CC-BY,,,,instrument from FSD50K (Musical_instrument)
music_electronic_instrument_0304,data/corpus/music/electronic/music_electronic_instrument_0304.wav,music,electronic,instrument,Brass_instrument;Musical_instrument;Music,3.862,22050,FSD50K,73588.wav,CC-BY,,,,instrument from FSD50K (Musical_instrument)
music_electronic_instrument_0305,data/corpus/music/electronic/music_electronic_instrument_0305.wav,music,electronic,instrument,Brass_instrument;Musical_instrument;Music,3.862,22050,FSD50K,73589.wav,CC-BY,,,,instrument from FSD50K (Musical_instrument)
music_electronic_instrument_0306,data/corpus/music/electronic/music_electronic_instrument_0306.wav,music,electronic,instrument,Brass_instrument;Musical_instrument;Music,3.978,22050,FSD50K,73590.wav,CC-BY,,,,instrument from FSD50K (Musical_instrument)
urban_impact_coin_0090,data/corpus/urban/impact/urban_impact_coin_0090.wav,urban,impact,coin,Coin_(dropping);Domestic_sounds_and_home_sounds,4.389,22050,FSD50K,73701.wav,CC-BY,,,,coin from FSD50K (Coin_(dropping))
music_electronic_instrument_0307,data/corpus/music/electronic/music_electronic_instrument_0307.wav,music,electronic,instrument,Brass_instrument;Musical_instrument;Music,3.862,22050,FSD50K,73750.wav,CC-BY,,,,instrument from FSD50K (Musical_instrument)
urban_impact_squeak_0192,data/corpus/urban/impact/urban_impact_squeak_0192.wav,urban,impact,squeak,Squeak;Female_speech_and_woman_speaking;Giggle;Chirp_and_tweet;Human_group_actions;Speech;Human_voice;Laughter;Bird_vocalization_and_bird_call_and_bird_song;Bird;Wild_animals;Animal,14.0,22050,FSD50K,73752.wav,CC-BY,,,,squeak from FSD50K (Squeak)
nature_water_stream_0080,data/corpus/nature/water/nature_water_stream_0080.wav,nature,water,stream,Stream;Rain;Water,7.497,22050,FSD50K,7397.wav,CC-BY,,,,stream from FSD50K (Stream)
music_percussion_gong_0062,data/corpus/music/percussion/music_percussion_gong_0062.wav,music,percussion,gong,Gong;Percussion;Musical_instrument;Music,17.024,22050,FSD50K,7417.wav,CC-BY,,,,gong from FSD50K (Gong)
music_string_plucked_guitar_0127,data/corpus/music/string_plucked/music_string_plucked_guitar_0127.wav,music,string_plucked,guitar,Acoustic_guitar;Guitar;Plucked_string_instrument;Musical_instrument;Music,6.951,22050,FSD50K,74195.wav,CC-BY,,,,guitar from FSD50K (Acoustic_guitar)
music_string_plucked_guitar_0128,data/corpus/music/string_plucked/music_string_plucked_guitar_0128.wav,music,string_plucked,guitar,Acoustic_guitar;Guitar;Plucked_string_instrument;Musical_instrument;Music,2.667,22050,FSD50K,74198.wav,CC-BY,,,,guitar from FSD50K (Acoustic_guitar)
music_string_plucked_guitar_0129,data/corpus/music/string_plucked/music_string_plucked_guitar_0129.wav,music,string_plucked,guitar,Acoustic_guitar;Guitar;Plucked_string_instrument;Musical_instrument;Music,2.667,22050,FSD50K,74199.wav,CC-BY,,,,guitar from FSD50K (Acoustic_guitar)
music_string_plucked_guitar_0130,data/corpus/music/string_plucked/music_string_plucked_guitar_0130.wav,music,string_plucked,guitar,Acoustic_guitar;Guitar;Plucked_string_instrument;Musical_instrument;Music,2.667,22050,FSD50K,74200.wav,CC-BY,,,,guitar from FSD50K (Acoustic_guitar)
music_string_plucked_guitar_0131,data/corpus/music/string_plucked/music_string_plucked_guitar_0131.wav,music,string_plucked,guitar,Acoustic_guitar;Guitar;Plucked_string_instrument;Musical_instrument;Music,2.667,22050,FSD50K,74201.wav,CC-BY,,,,guitar from FSD50K (Acoustic_guitar)
nature_human_speech_male_0432,data/corpus/nature/human/nature_human_speech_male_0432.wav,nature,human,speech_male,Male_speech_and_man_speaking;Speech_synthesizer;Speech;Human_voice,2.694,22050,FSD50K,74485.wav,CC-BY,,,,speech_male from FSD50K (Male_speech_and_man_speaking)
nature_human_speech_male_0433,data/corpus/nature/human/nature_human_speech_male_0433.wav,nature,human,speech_male,Male_speech_and_man_speaking;Female_speech_and_woman_speaking;Speech_synthesizer;Speech;Human_voice,2.427,22050,FSD50K,74486.wav,CC-BY,,,,speech_male from FSD50K (Male_speech_and_man_speaking)
music_electronic_instrument_0308,data/corpus/music/electronic/music_electronic_instrument_0308.wav,music,electronic,instrument,Ringtone;Keyboard_(musical);Musical_instrument;Music;Telephone;Alarm,8.112,22050,FSD50K,74501.wav,CC-BY,,,,instrument from FSD50K (Musical_instrument)
music_percussion_tabla_0044,data/corpus/music/percussion/music_percussion_tabla_0044.wav,music,percussion,tabla,Tabla;Drum;Percussion;Musical_instrument;Music,7.5,22050,FSD50K,74706.wav,CC-BY,,,,tabla from FSD50K (Tabla)
nature_animal_dog_0102,data/corpus/nature/animal/nature_animal_dog_0102.wav,nature,animal,dog,Bark;Dog;Domestic_animals_and_pets;Animal,8.884,22050,FSD50K,74723.wav,CC-BY,,,,dog from FSD50K (Bark)
nature_animal_mammal_0141,data/corpus/nature/animal/nature_animal_mammal_0141.wav,nature,animal,mammal,Purr;Cat;Domestic_animals_and_pets;Animal,3.111,22050,FSD50K,74732.wav,CC-BY,,,,mammal from FSD50K (Cat)
nature_human_speech_male_0434,data/corpus/nature/human/nature_human_speech_male_0434.wav,nature,human,speech_male,Male_speech_and_man_speaking;Speech;Human_voice,1.183,22050,FSD50K,74794.wav,CC-BY,,,,speech_male from FSD50K (Male_speech_and_man_speaking)
music_string_plucked_electric_guitar_0173,data/corpus/music/string_plucked/music_string_plucked_electric_guitar_0173.wav,music,string_plucked,electric_guitar,Electric_guitar;Guitar;Plucked_string_instrument;Musical_instrument;Music,8.963,22050,FSD50K,74870.wav,CC-BY,,,,electric_guitar from FSD50K (Electric_guitar)
music_string_plucked_electric_guitar_0174,data/corpus/music/string_plucked/music_string_plucked_electric_guitar_0174.wav,music,string_plucked,electric_guitar,Electric_guitar;Guitar;Plucked_string_instrument;Musical_instrument;Music,8.963,22050,FSD50K,74872.wav,CC-BY,,,,electric_guitar from FSD50K (Electric_guitar)
music_string_plucked_electric_guitar_0175,data/corpus/music/string_plucked/music_string_plucked_electric_guitar_0175.wav,music,string_plucked,electric_guitar,Electric_guitar;Guitar;Plucked_string_instrument;Musical_instrument;Music,8.963,22050,FSD50K,74873.wav,CC-BY,,,,electric_guitar from FSD50K (Electric_guitar)
music_string_plucked_electric_guitar_0176,data/corpus/music/string_plucked/music_string_plucked_electric_guitar_0176.wav,music,string_plucked,electric_guitar,Electric_guitar;Guitar;Plucked_string_instrument;Musical_instrument;Music,8.963,22050,FSD50K,74874.wav,CC-BY,,,,electric_guitar from FSD50K (Electric_guitar)
music_percussion_marimba_0030,data/corpus/music/percussion/music_percussion_marimba_0030.wav,music,percussion,marimba,Marimba_and_xylophone;Mallet_percussion;Percussion;Musical_instrument;Music,4.479,22050,FSD50K,74882.wav,CC-BY,,,,marimba from FSD50K (Marimba_and_xylophone)
music_percussion_marimba_0031,data/corpus/music/percussion/music_percussion_marimba_0031.wav,music,percussion,marimba,Marimba_and_xylophone;Keyboard_(musical);Musical_instrument;Music;Mallet_percussion;Percussion,1.729,22050,FSD50K,74982.wav,CC-BY,,,,marimba from FSD50K (Marimba_and_xylophone)
music_percussion_marimba_0032,data/corpus/music/percussion/music_percussion_marimba_0032.wav,music,percussion,marimba,Marimba_and_xylophone;Keyboard_(musical);Musical_instrument;Music;Mallet_percussion;Percussion,0.62,22050,FSD50K,74983.wav,CC-BY,,,,marimba from FSD50K (Marimba_and_xylophone)
nature_human_chatter_0205,data/corpus/nature/human/nature_human_chatter_0205.wav,nature,human,chatter,Chatter;Chirp_and_tweet;Livestock_and_farm_animals_and_working_animals;Human_group_actions;Bird_vocalization_and_bird_call_and_bird_song;Bird;Wild_animals;Animal,19.379,22050,FSD50K,75091.wav,CC-BY,,,,chatter from FSD50K (Chatter)
nature_water_stream_0081,data/corpus/nature/water/nature_water_stream_0081.wav,nature,water,stream,Stream;Trickle_and_dribble;Water;Pour;Liquid,28.417,22050,FSD50K,75099.wav,CC-BY,,,,stream from FSD50K (Stream)
urban_alarm_alarm_0199,data/corpus/urban/alarm/urban_alarm_alarm_0199.wav,urban,alarm,alarm,Telephone;Alarm,12.546,22050,FSD50K,75104.wav,CC-BY,,,,alarm from FSD50K (Alarm)
urban_alarm_bell_0056,data/corpus/urban/alarm/urban_alarm_bell_0056.wav,urban,alarm,bell,Typewriter;Bell;Typing;Domestic_sounds_and_home_sounds,27.738,22050,FSD50K,75105.wav,CC-BY,,,,bell from FSD50K (Bell)
urban_human_typing_0099,data/corpus/urban/human/urban_human_typing_0099.wav,urban,human,typing,Typewriter;Typing;Domestic_sounds_and_home_sounds,9.437,22050,FSD50K,75188.wav,CC-BY,,,,typing from FSD50K (Typing)
nature_animal_bird_0301,data/corpus/nature/animal/nature_animal_bird_0301.wav,nature,animal,bird,Gull_and_seagull;Bird;Wild_animals;Animal,1.925,22050,FSD50K,75195.wav,CC-BY,,,,bird from FSD50K (Bird)
urban_impact_coin_0091,data/corpus/urban/impact/urban_impact_coin_0091.wav,urban,impact,coin,Coin_(dropping);Bell;Mechanisms;Domestic_sounds_and_home_sounds,1.668,22050,FSD50K,75235.wav,CC-BY,,,,coin from FSD50K (Coin_(dropping))
music_percussion_percussion_0101,data/corpus/music/percussion/music_percussion_percussion_0101.wav,music,percussion,percussion,Rattle_(instrument);Percussion;Musical_instrument;Music,4.206,22050,FSD50K,75241.wav,CC-BY,,,,percussion from FSD50K (Percussion)
music_string_plucked_guitar_0132,data/corpus/music/string_plucked/music_string_plucked_guitar_0132.wav,music,string_plucked,guitar,Acoustic_guitar;Guitar;Plucked_string_instrument;Musical_instrument;Music,6.452,22050,FSD50K,75242.wav,CC-BY,,,,guitar from FSD50K (Acoustic_guitar)
music_electronic_instrument_0309,data/corpus/music/electronic/music_electronic_instrument_0309.wav,music,electronic,instrument,Accordion;Musical_instrument;Music,6.426,22050,FSD50K,75243.wav,CC-BY,,,,instrument from FSD50K (Musical_instrument)
music_string_plucked_electric_guitar_0177,data/corpus/music/string_plucked/music_string_plucked_electric_guitar_0177.wav,music,string_plucked,electric_guitar,Electric_guitar;Guitar;Plucked_string_instrument;Musical_instrument;Music,8.626,22050,FSD50K,75313.wav,CC-BY,,,,electric_guitar from FSD50K (Electric_guitar)
urban_alarm_chime_0061,data/corpus/urban/alarm/urban_alarm_chime_0061.wav,urban,alarm,chime,Chime;Bell,9.955,22050,FSD50K,75337.wav,CC-BY,,,,chime from FSD50K (Chime)
music_electronic_instrument_0310,data/corpus/music/electronic/music_electronic_instrument_0310.wav,music,electronic,instrument,Harp;Musical_instrument;Music,8.44,22050,FSD50K,75355.wav,CC-BY,,,,instrument from FSD50K (Musical_instrument)
music_electronic_instrument_0311,data/corpus/music/electronic/music_electronic_instrument_0311.wav,music,electronic,instrument,Harp;Musical_instrument;Music,9.311,22050,FSD50K,75356.wav,CC-BY,,,,instrument from FSD50K (Musical_instrument)
